# ID,targets
357,2
358,3
359,4
360,2
361,7
362,7
363,6
364,0
365,2
366,3
367,2
368,2
369,8
370,2
371,2
372,6
373,0
374,9
375,9
376,2
377,8
378,9
379,2
380,8
381,0
382,3
383,2
384,9
385,8
386,2
387,8
388,4
389,5
390,5
391,6
392,2
393,3
394,4
395,6
396,3
397,9
398,7
399,7
400,1
401,3
402,1
403,3
404,1
405,1
406,5
407,1
408,2
409,4
410,5
411,2
412,1
413,2
414,3
415,9
416,0
417,3
418,1
419,9
420,3
421,8
422,7
423,1
424,7
425,9
426,2
427,6
428,2
429,8
430,7
431,7
432,0
433,8
434,8
435,4
436,5
437,7
438,7
439,3
440,0
441,0
442,5
443,2
444,1
445,4
446,8
447,1
448,8
449,3
450,9
451,8
452,8
453,7
454,8
455,6
456,5
457,0
458,5
459,8
460,3
461,4
462,2
463,2
464,3
465,0
466,3
467,4
468,2
469,4
470,2
471,5
472,0
473,1
474,3
475,0
476,0
477,1
478,5
479,9
480,8
481,5
482,5
483,6
484,9
485,6
486,8
487,6
488,4
489,7
490,7
491,2
492,0
493,7
494,9
495,7
496,0
497,3
498,6
499,4
500,2
501,7
502,0
503,4
504,4
505,4
506,0
507,4
508,7
509,1
510,6
511,3
512,5
513,7
514,3
515,3
516,0
517,2
518,1
519,0
520,9
521,6
522,2
523,8
524,7
525,5
526,9
527,3
528,4
529,5
530,0
531,5
532,5
533,5
534,1
535,8
536,3
537,9
538,6
539,7
540,9
541,9
542,2
543,9
544,1
545,5
546,1
547,3
548,7
549,0
550,7
551,1
552,1
553,9
554,6
555,5
556,5
557,6
558,3
559,8
560,9
561,9
562,9
563,3
564,4
565,6
566,0
567,7
568,9
569,9
570,7
571,9
572,9
573,5
574,8
575,1
576,3
577,3
578,3
579,4
580,9
581,5
582,7
583,5
584,6
585,0
586,5
587,2
588,5
589,5
590,5
591,0
592,2
593,6
594,9
595,8
596,7
597,8
598,8
599,9
600,0
601,1
602,3
603,2
604,6
605,7
606,1
607,3
608,0
609,4
610,7
611,0
612,0
613,5
614,3
615,4
616,1
617,5
618,3
619,5
620,6
621,6
622,4
623,6
624,3
625,5
626,0
627,3
628,9
629,1
630,5
631,4
632,8
633,1
634,4
635,5
636,2
637,1
638,6
639,4
640,3
641,5
642,7
643,8
644,9
645,8
646,0
647,2
648,4
649,0
650,2
651,9
652,1
653,2
654,0
655,2
656,9
657,6
658,9
659,4
660,5
661,8
662,5
663,2
664,9
665,9
666,1
667,3
668,3
669,3
670,1
671,1
672,6
673,6
674,5
675,4
676,6
677,3
678,4
679,7
680,9
681,5
682,7
683,1
684,0
685,5
686,5
687,4
688,1
689,2
690,3
691,9
692,7
693,0
694,4
695,6
696,2
697,4
698,8
699,0
700,3
701,7
702,1
703,0
704,0
705,0
706,0
707,9
708,9
709,4
710,2
711,2
712,4
713,3
714,9
715,3
716,9
717,9
718,4
719,6
720,1
721,1
722,2
723,4
724,9
725,6
726,5
727,1
728,3
729,8
730,9
731,3
732,9
733,3
734,6
735,5
736,4
737,6
738,2
739,4
740,3
741,0
742,6
743,5
744,2
745,6
746,3
747,5
748,2
749,2
750,9
751,0
752,9
753,3
754,0
755,2
756,4
757,7
758,7
759,5
760,2
761,7
762,0
763,6
764,8
765,1
766,7
767,8
768,6
769,6
770,1
771,0
772,4
773,4
774,8
775,6
776,6
777,1
778,9
779,6
780,0
781,7
782,2
783,8
784,8
785,2
786,1
787,7
788,6
789,9
790,5
791,5
792,0
793,7
794,0
795,8
796,1
797,4
798,0
799,0
800,4
801,3
802,1
803,2
804,0
805,9
806,0
807,4
808,9
809,0
810,6
811,4
812,6
813,1
814,7
815,0
816,3
817,2
818,4
819,4
820,0
821,5
822,8
823,3
824,7
825,6
826,7
827,1
828,2
829,2
830,3
831,9
832,5
833,9
834,1
835,2
836,0
837,5
838,1
839,3
840,9
841,3
842,1
843,6
844,7
845,3
846,8
847,5
848,7
849,9
850,5
851,9
852,3
853,0
854,2
855,8
856,0
857,0
858,9
859,6
860,3
861,7
862,2
863,1
864,6
865,6
866,8
867,8
868,7
869,9
870,1
871,3
872,7
873,3
874,2
875,6
876,9
877,6
878,4
879,2
880,0
881,2
882,1
883,7
884,6
885,1
886,0
887,5
888,4
889,0
890,9
891,5
892,5
893,4
894,0
895,1
896,0
897,1
898,3
899,3
900,7
901,7
902,0
903,1
904,3
905,8
906,4
907,3
908,8
909,4
910,4
911,5
912,7
913,1
914,1
915,6
916,0
917,9
918,5
919,5
920,1
921,3
922,3
923,7
924,6
925,3
926,8
927,1
928,2
929,0
930,2
931,0
932,1
933,4
934,6
935,0
936,8
937,9
938,1
939,4
940,2
941,8
942,3
943,1
944,3
945,9
946,3
947,6
948,3
949,9
950,1
951,6
952,5
953,9
954,6
955,5
956,2
957,5
958,9
959,4
960,7
961,3
962,4
963,6
964,3
965,8
966,7
967,6
968,2
969,5
970,0
971,8
972,4
973,7
974,8
975,3
976,1
977,3
978,9
979,9
980,3
981,6
982,7
983,1
984,0
985,1
986,4
987,4
988,3
989,6
990,0
991,9
992,5
993,4
994,6
995,7
996,8
997,4
998,8
999,2
1000,9
1001,8
1002,7
1003,6
1004,6
1005,3
1006,6
1007,8
1008,3
1009,9
1010,1
1011,3
1012,8
1013,6
1014,0
1015,9
1016,5
1017,3
1018,9
1019,9
1020,3
1021,5
1022,9
1023,8
1024,1
1025,2
1026,9
1027,3
1028,3
1029,6
1030,3
1031,1
1032,6
1033,1
1034,9
1035,0
1036,8
1037,4
1038,8
1039,1
1040,1
1041,3
1042,7
1043,5
1044,1
1045,5
1046,8
1047,2
1048,2
1049,7
1050,8
1051,3
1052,1
1053,5
1054,9
1055,1
1056,9
1057,5
1058,4
1059,0
1060,7
1061,2
1062,1
1063,3
1064,6
1065,7
1066,8
1067,1
1068,5
1069,6
1070,2
1071,7
1072,4
1073,2
1074,3
1075,2
1076,3
1077,5
1078,4
1079,4
1080,5
1081,2
1082,5
1083,4
1084,7
1085,7
1086,8
1087,0
1088,2
1089,3
1090,3
1091,2
1092,9
1093,6
1094,8
1095,7
1096,2
1097,7
1098,7
1099,7
1100,4
1101,4
1102,4
1103,8
1104,3
1105,4
1106,7
1107,0
1108,1
1109,0
1110,0
1111,6
1112,7
1113,3
1114,4
1115,8
1116,7
1117,9
1118,6
1119,4
1120,2
1121,4
1122,6
1123,3
1124,7
1125,8
1126,4
1127,2
1128,1
1129,9
1130,4
1131,2
1132,8
1133,0
1134,5
1135,9
1136,6
1137,7
1138,1
1139,1
1140,7
1141,4
1142,9
1143,3
1144,5
1145,7
1146,1
1147,1
1148,4
1149,2
1150,9
1151,5
1152,2
1153,4
1154,9
1155,2
1156,5
1157,3
1158,4
1159,1
1160,2
1161,9
1162,8
1163,9
1164,6
1165,4
1166,2
1167,6
1168,5
1169,2
1170,1
1171,7
1172,0
1173,5
1174,2
1175,4
1176,7
1177,8
1178,2
1179,0
1180,7
1181,7
1182,3
1183,5
1184,8
1185,5
1186,9
1187,3
1188,2
1189,7
1190,6
1191,6
1192,3
1193,8
1194,0
1195,7
1196,6
1197,6
1198,8
1199,5
1200,6
1201,2
1202,2
1203,3
1204,1
1205,1
1206,5
1207,5
1208,6
1209,8
1210,2
1211,0
1212,1
1213,3
1214,8
1215,2
1216,1
1217,1
1218,7
1219,5
1220,3
1221,3
1222,8
1223,7
1224,3
1225,0
1226,8
1227,0
1228,3
1229,1
1230,0
1231,0
1232,0
1233,1
1234,4
1235,6
1236,0
1237,1
1238,6
1239,4
1240,6
1241,9
1242,4
1243,2
1244,1
1245,0
1246,1
1247,3
1248,0
1249,0
1250,9
1251,8
1252,1
1253,8
1254,5
1255,7
1256,5
1257,1
1258,0
1259,5
1260,4
1261,3
1262,1
1263,1
1264,4
1265,5
1266,8
1267,7
1268,0
1269,2
1270,0
1271,0
1272,3
1273,2
1274,3
1275,5
1276,0
1277,5
1278,6
1279,6
1280,9
1281,2
1282,4
1283,9
1284,9
1285,8
1286,1
1287,1
1288,1
1289,0
1290,7
1291,6
1292,8
1293,2
1294,1
1295,1
1296,5
1297,9
1298,0
1299,1
1300,3
1301,2
1302,5
1303,1
1304,4
1305,6
1306,0
1307,1
1308,5
1309,2
1310,1
1311,0
1312,3
1313,0
1314,7
1315,9
1316,1
1317,0
1318,7
1319,3
1320,5
1321,5
1322,8
1323,7
1324,2
1325,9
1326,5
1327,6
1328,2
1329,6
1330,0
1331,7
1332,2
1333,0
1334,9
1335,2
1336,5
1337,7
1338,2
1339,7
1340,9
1341,0
1342,0
1343,1
1344,4
1345,1
1346,3
1347,6
1348,4
1349,5
1350,8
1351,7
1352,6
1353,0
1354,6
1355,1
1356,1
1357,4
1358,0
1359,3
1360,0
1361,2
1362,7
1363,6
1364,1
1365,5
1366,1
1367,8
1368,1
1369,7
1370,9
1371,7
1372,0
1373,9
1374,3
1375,6
1376,9
1377,3
1378,9
1379,2
1380,1
1381,0
1382,7
1383,3
1384,8
1385,9
1386,9
1387,1
1388,0
1389,3
1390,6
1391,5
1392,3
1393,6
1394,7
1395,1
1396,5
1397,5
1398,6
1399,6
1400,3
1401,7
1402,5
1403,3
1404,1
1405,7
1406,0
1407,5
1408,7
1409,4
1410,7
1411,0
1412,8
1413,2
1414,0
1415,8
1416,3
1417,3
1418,0
1419,4
1420,2
1421,9
1422,3
1423,5
1424,4
1425,5
1426,7
1427,7
1428,1
1429,6
1430,4
1431,1
1432,6
1433,8
1434,3
1435,0
1436,3
1437,2
1438,3
1439,6
1440,1
1441,0
1442,7
1443,5
1444,4
1445,9
1446,7
1447,5
1448,3
1449,1
1450,6
1451,7
1452,5
1453,1
1454,2
1455,1
1456,7
1457,7
1458,8
1459,5
1460,4
1461,6
1462,0
1463,9
1464,2
1465,0
1466,9
1467,3
1468,3
1469,8
1470,4
1471,0
1472,4
1473,8
1474,6
1475,7
1476,3
1477,4
1478,3
1479,3
1480,9
1481,5
1482,0
1483,9
1484,8
1485,6
1486,9
1487,0
1488,8
1489,9
1490,5
1491,1
1492,0
1493,6
1494,7
1495,5
1496,7
1497,8
1498,6
1499,8
1500,4
1501,5
1502,6
1503,4
1504,0
1505,6
1506,0
1507,7
1508,4
1509,7
1510,9
1511,8
1512,5
1513,7
1514,2
1515,2
1516,5
1517,8
1518,0
1519,6
1520,3
1521,7
1522,1
1523,0
1524,2
1525,3
1526,0
1527,9
1528,4
1529,1
1530,1
1531,1
1532,6
1533,2
1534,2
1535,5
1536,8
1537,4
1538,5
1539,0
1540,3
1541,0
1542,5
1543,8
1544,2
1545,4
1546,7
1547,1
1548,1
1549,0
1550,4
1551,3
1552,0
1553,8
1554,8
1555,8
1556,1
1557,3
1558,4
1559,4
1560,3
1561,2
1562,1
1563,2
1564,3
1565,7
1566,8
1567,8
1568,5
1569,4
1570,6
1571,2
1572,7
1573,1
1574,9
1575,9
1576,7
1577,6
1578,0
1579,0
1580,9
1581,2
1582,9
1583,2
1584,6
1585,3
1586,1
1587,2
1588,6
1589,7
1590,3
1591,5
1592,1
1593,1
1594,1
1595,4
1596,9
1597,9
1598,4
1599,9
1600,0
1601,6
1602,1
1603,7
1604,7
1605,1
1606,0
1607,0
1608,5
1609,8
1610,3
1611,8
1612,4
1613,0
1614,6
1615,7
1616,8
1617,7
1618,4
1619,1
1620,3
1621,7
1622,6
1623,7
1624,9
1625,7
1626,0
1627,6
1628,0
1629,1
1630,3
1631,9
1632,5
1633,8
1634,0
1635,7
1636,7
1637,6
1638,6
1639,5
1640,3
1641,2
1642,2
1643,5
1644,6
1645,8
1646,2
1647,8
1648,0
1649,6
1650,9
1651,0
1652,3
1653,3
1654,8
1655,1
1656,7
1657,4
1658,1
1659,8
1660,5
1661,8
1662,7
1663,6
1664,6
1665,1
1666,7
1667,9
1668,1
1669,0
1670,0
1671,0
1672,9
1673,3
1674,2
1675,8
1676,9
1677,7
1678,3
1679,1
1680,4
1681,1
1682,3
1683,0
1684,5
1685,9
1686,2
1687,3
1688,9
1689,0
1690,9
1691,3
1692,7
1693,8
1694,4
1695,6
1696,6
1697,7
1698,6
1699,4
1700,3
1701,4
1702,2
1703,0
1704,3
1705,0
1706,2
1707,3
1708,8
1709,6
1710,2
1711,2
1712,3
1713,0
1714,0
1715,3
1716,1
1717,1
1718,6
1719,0
1720,4
1721,9
1722,2
1723,5
1724,9
1725,2
1726,8
1727,9
1728,4
1729,5
1730,0
1731,4
1732,6
1733,4
1734,9
1735,7
1736,6
1737,6
1738,7
1739,2
1740,4
1741,5
1742,4
1743,2
1744,8
1745,9
1746,5
1747,5
1748,5
1749,0
1750,1
1751,0
1752,9
1753,2
1754,4
1755,0
1756,4
1757,0
1758,3
1759,8
1760,5
1761,5
1762,2
1763,9
1764,8
1765,8
1766,8
1767,9
1768,9
1769,0
1770,7
1771,0
1772,4
1773,3
1774,1
1775,0
1776,6
1777,0
1778,5
1779,0
1780,1
1781,0
1782,3
1783,8
1784,5
1785,3
1786,3
1787,8
1788,8
1789,7
1790,3
1791,4
1792,1
1793,2
1794,7
1795,9
1796,0
1797,3
1798,4
1799,7
1800,1
1801,9
1802,6
1803,2
1804,6
1805,8
1806,6
1807,4
1808,4
1809,0
1810,4
1811,9
1812,7
1813,0
1814,1
1815,6
1816,0
1817,9
1818,6
1819,6
1820,0
1821,1
1822,7
1823,3
1824,3
1825,1
1826,5
1827,2
1828,7
1829,0
1830,4
1831,2
1832,7
1833,4
1834,3
1835,5
1836,8
1837,8
1838,9
1839,6
1840,0
1841,1
1842,7
1843,2
1844,8
1845,1
1846,6
1847,1
1848,6
1849,3
1850,2
1851,3
1852,8
1853,9
1854,6
1855,4
1856,7
1857,8
1858,5
1859,7
1860,4
1861,7
1862,2
1863,3
1864,0
1865,3
1866,5
1867,6
1868,5
1869,2
1870,1
1871,5
1872,1
1873,3
1874,1
1875,6
1876,1
1877,1
1878,5
1879,7
1880,2
1881,8
1882,6
1883,5
1884,0
1885,8
1886,9
1887,9
1888,1
1889,9
1890,0
1891,7
1892,8
1893,9
1894,7
1895,1
1896,2
1897,6
1898,6
1899,2
1900,0
1901,9
1902,8
1903,3
1904,7
1905,4
1906,0
1907,4
1908,7
1909,4
1910,1
1911,3
1912,5
1913,5
1914,5
1915,1
1916,0
1917,6
1918,8
1919,7
1920,0
1921,1
1922,8
1923,9
1924,3
1925,0
1926,3
1927,6
1928,3
1929,9
1930,6
1931,8
1932,0
1933,9
1934,4
1935,8
1936,4
1937,1
1938,6
1939,8
1940,7
1941,1
1942,2
1943,3
1944,8
1945,0
1946,9
1947,3
1948,8
1949,9
1950,3
1951,2
1952,8
1953,0
1954,2
1955,1
1956,0
1957,4
1958,2
1959,4
1960,4
1961,4
1962,9
1963,9
1964,5
1965,8
1966,6
1967,3
1968,1
1969,6
1970,3
1971,5
1972,8
1973,5
1974,5
1975,7
1976,9
1977,7
1978,3
1979,8
1980,0
1981,3
1982,6
1983,5
1984,9
1985,7
1986,5
1987,5
1988,6
1989,8
1990,6
1991,2
1992,9
1993,1
1994,4
1995,4
1996,7
1997,6
1998,1
1999,5
2000,2
2001,1
2002,1
2003,3
2004,6
2005,5
2006,5
2007,5
2008,8
2009,3
2010,5
2011,9
2012,0
2013,3
2014,7
2015,1
2016,3
2017,0
2018,0
2019,8
2020,1
2021,4
2022,5
2023,1
2024,7
2025,2
2026,4
2027,6
2028,1
2029,0
2030,4
2031,9
2032,8
2033,3
2034,3
2035,3
2036,6
2037,1
2038,4
2039,3
2040,7
2041,9
2042,3
2043,3
2044,9
2045,8
2046,1
2047,1
2048,9
2049,7
2050,0
2051,5
2052,4
2053,7
2054,3
2055,0
2056,1
2057,3
2058,5
2059,1
2060,7
2061,2
2062,4
2063,3
2064,0
2065,4
2066,8
2067,9
2068,8
2069,0
2070,9
2071,5
2072,7
2073,4
2074,7
2075,7
2076,7
2077,0
2078,8
2079,3
2080,0
2081,2
2082,5
2083,7
2084,8
2085,9
2086,3
2087,2
2088,8
2089,8
2090,1
2091,0
2092,9
2093,5
2094,8
2095,2
2096,7
2097,6
2098,0
2099,3
2100,7
2101,6
2102,8
2103,3
2104,9
2105,2
2106,0
2107,9
2108,2
2109,4
2110,6
2111,6
2112,8
2113,2
2114,4
2115,6
2116,6
2117,5
2118,2
2119,4
2120,1
2121,7
2122,0
2123,2
2124,5
2125,4
2126,9
2127,0
2128,2
2129,5
2130,7
2131,5
2132,3
2133,1
2134,0
2135,2
2136,4
2137,9
2138,7
2139,4
2140,1
2141,1
2142,2
2143,2
2144,5
2145,9
2146,7
2147,8
2148,2
2149,6
2150,5
2151,4
2152,5
2153,1
2154,2
2155,3
2156,8
2157,7
2158,8
2159,1
2160,8
2161,0
2162,8
2163,2
2164,1
2165,2
2166,3
2167,8
2168,6
2169,2
2170,7
2171,0
2172,7
2173,8
2174,7
2175,5
2176,2
2177,6
2178,5
2179,1
2180,3
2181,6
2182,9
2183,6
2184,0
2185,6
2186,6
2187,9
2188,3
2189,1
2190,6
2191,0
2192,5
2193,4
2194,8
2195,7
2196,3
2197,9
2198,1
2199,1
2200,4
2201,5
2202,2
2203,9
2204,7
2205,5
2206,0
2207,9
2208,3
2209,2
2210,5
2211,8
2212,1
2213,5
2214,3
2215,6
2216,0
2217,6
2218,1
2219,2
2220,5
2221,9
2222,5
2223,4
2224,4
2225,6
2226,4
2227,1
2228,2
2229,2
2230,6
2231,7
2232,0
2233,6
2234,8
2235,1
2236,2
2237,5
2238,4
2239,1
2240,7
2241,3
2242,7
2243,4
2244,8
2245,1
2246,6
2247,3
2248,7
2249,2
2250,0
2251,3
2252,8
2253,4
2254,9
2255,3
2256,5
2257,3
2258,8
2259,9
2260,1
2261,5
2262,5
2263,9
2264,6
2265,9
2266,7
2267,6
2268,4
2269,5
2270,6
2271,9
2272,3
2273,6
2274,8
2275,0
2276,1
2277,9
2278,4
2279,4
2280,5
2281,4
2282,6
2283,7
2284,8
2285,1
2286,8
2287,1
2288,3
2289,4
2290,3
2291,8
2292,3
2293,0
2294,0
2295,5
2296,1
2297,2
2298,8
2299,1
2300,2
2301,6
2302,6
2303,3
2304,4
2305,7
2306,2
2307,3
2308,2
2309,9
2310,2
2311,1
2312,9
2313,8
2314,8
2315,1
2316,2
2317,7
2318,1
2319,2
2320,8
2321,1
2322,2
2323,0
2324,1
2325,8
2326,7
2327,9
2328,5
2329,2
2330,7
2331,0
2332,9
2333,4
2334,2
2335,2
2336,9
2337,2
2338,8
2339,3
2340,9
2341,4
2342,4
2343,3
2344,4
2345,3
2346,5
2347,2
2348,8
2349,7
2350,2
2351,9
2352,7
2353,3
2354,9
2355,3
2356,5
2357,6
2358,0
2359,6
2360,5
2361,8
2362,7
2363,0
2364,1
2365,3
2366,5
2367,7
2368,8
2369,0
2370,3
2371,6
2372,2
2373,1
2374,2
2375,4
2376,0
2377,5
2378,0
2379,7
2380,3
2381,1
2382,9
2383,3
2384,5
2385,5
2386,1
2387,7
2388,4
2389,0
2390,3
2391,7
2392,3
2393,4
2394,2
2395,2
2396,6
2397,1
2398,1
2399,3
2400,2
2401,6
2402,7
2403,5
2404,5
2405,8
2406,7
2407,7
2408,3
2409,1
2410,8
2411,9
2412,6
2413,4
2414,8
2415,2
2416,3
2417,6
2418,4
2419,8
2420,2
2421,7
2422,7
2423,4
2424,9
2425,8
2426,0
2427,9
2428,7
2429,2
2430,0
2431,7
2432,9
2433,8
2434,1
2435,9
2436,2
2437,1
2438,0
2439,3
2440,3
2441,7
2442,2
2443,5
2444,3
2445,9
2446,4
2447,6
2448,9
2449,3
2450,3
2451,7
2452,7
2453,5
2454,0
2455,3
2456,9
2457,1
2458,8
2459,7
2460,6
2461,1
2462,2
2463,3
2464,9
2465,0
2466,2
2467,4
2468,0
2469,7
2470,3
2471,6
2472,6
2473,7
2474,7
2475,4
2476,2
2477,3
2478,0
2479,5
2480,4
2481,3
2482,7
2483,0
2484,8
2485,7
2486,3
2487,3
2488,6
2489,6
2490,4
2491,9
2492,1
2493,2
2494,7
2495,1
2496,8
2497,1
2498,9
2499,6
2500,8
2501,7
2502,1
2503,5
2504,1
2505,9
2506,4
2507,4
2508,2
2509,6
2510,6
2511,4
2512,9
2513,1
2514,1
2515,1
2516,6
2517,9
2518,6
2519,6
2520,9
2521,8
2522,3
2523,7
2524,6
2525,5
2526,3
2527,5
2528,7
2529,6
2530,6
2531,0
2532,4
2533,9
2534,3
2535,7
2536,2
2537,7
2538,1
2539,9
2540,9
2541,4
2542,3
2543,0
2544,4
2545,2
2546,2
2547,6
2548,1
2549,1
2550,6
2551,6
2552,2
2553,6
2554,0
2555,7
2556,1
2557,6
2558,5
2559,4
2560,5
2561,1
2562,1
2563,8
2564,6
2565,7
2566,7
2567,1
2568,9
2569,4
2570,6
2571,4
2572,6
2573,7
2574,0
2575,2
2576,8
2577,1
2578,0
2579,5
2580,8
2581,2
2582,1
2583,4
2584,2
2585,0
2586,8
2587,8
2588,1
2589,9
2590,6
2591,6
2592,2
2593,2
2594,6
2595,3
2596,8
2597,4
2598,3
2599,3
2600,8
2601,7
2602,1
2603,8
2604,0
2605,0
2606,3
2607,6
2608,6
2609,4
2610,7
2611,1
2612,4
2613,1
2614,0
2615,8
2616,8
2617,1
2618,1
2619,7
2620,1
2621,2
2622,8
2623,7
2624,6
2625,4
2626,3
2627,4
2628,7
2629,9
2630,5
2631,2
2632,9
2633,8
2634,9
2635,6
2636,3
2637,7
2638,9
2639,8
2640,2
2641,7
2642,1
2643,2
2644,0
2645,8
2646,2
2647,4
2648,0
2649,2
2650,4
2651,1
2652,7
2653,6
2654,0
2655,1
2656,1
2657,5
2658,1
2659,1
2660,1
2661,5
2662,6
2663,7
2664,1
2665,4
2666,9
2667,5
2668,3
2669,3
2670,8
2671,2
2672,8
2673,5
2674,4
2675,3
2676,6
2677,0
2678,6
2679,3
2680,5
2681,5
2682,2
2683,6
2684,8
2685,9
2686,1
2687,1
2688,8
2689,5
2690,1
2691,0
2692,9
2693,8
2694,6
2695,1
2696,3
2697,7
2698,1
2699,5
2700,9
2701,3
2702,7
2703,6
2704,4
2705,4
2706,1
2707,4
2708,3
2709,4
2710,0
2711,0
2712,1
2713,4
2714,6
2715,0
2716,8
2717,7
2718,6
2719,0
2720,2
2721,6
2722,2
2723,9
2724,2
2725,8
2726,8
2727,5
2728,9
2729,2
2730,0
2731,0
2732,5
2733,9
2734,4
2735,0
2736,5
2737,8
2738,3
2739,1
2740,3
2741,8
2742,1
2743,9
2744,0
2745,8
2746,5
2747,9
2748,7
2749,4
2750,2
2751,9
2752,1
2753,7
2754,4
2755,2
2756,9
2757,4
2758,6
2759,6
2760,4
2761,8
2762,4
2763,8
2764,3
2765,9
2766,6
2767,9
2768,0
2769,0
2770,4
2771,8
2772,0
2773,9
2774,0
2775,1
2776,9
2777,2
2778,6
2779,5
2780,3
2781,9
2782,1
2783,2
2784,9
2785,2
2786,5
2787,5
2788,4
2789,6
2790,8
2791,1
2792,4
2793,1
2794,7
2795,5
2796,7
2797,2
2798,3
2799,7
2800,7
2801,5
2802,4
2803,3
2804,2
2805,5
2806,9
2807,3
2808,9
2809,7
2810,2
2811,4
2812,0
2813,8
2814,0
2815,6
2816,4
2817,9
2818,5
2819,9
2820,4
2821,2
2822,9
2823,0
2824,8
2825,7
2826,8
2827,5
2828,4
2829,4
2830,4
2831,8
2832,9
2833,4
2834,5
2835,9
2836,5
2837,2
2838,7
2839,2
2840,1
2841,3
2842,5
2843,1
2844,6
2845,9
2846,8
2847,4
2848,8
2849,1
2850,9
2851,4
2852,8
2853,8
2854,7
2855,3
2856,2
2857,8
2858,1
2859,9
2860,7
2861,5
2862,9
2863,4
2864,9
2865,9
2866,9
2867,1
2868,3
2869,0
2870,9
2871,3
2872,7
2873,8
2874,6
2875,6
2876,1
2877,7
2878,6
2879,0
2880,0
2881,3
2882,8
2883,3
2884,9
2885,9
2886,2
2887,8
2888,5
2889,5
2890,6
2891,5
2892,1
2893,7
2894,9
2895,8
2896,2
2897,9
2898,9
2899,9
2900,4
2901,4
2902,2
2903,7
2904,7
2905,7
2906,7
2907,0
2908,1
2909,2
2910,5
2911,6
2912,8
2913,8
2914,1
2915,6
2916,4
2917,8
2918,0
2919,0
2920,8
2921,3
2922,7
2923,0
2924,2
2925,8
2926,8
2927,9
2928,0
2929,7
2930,1
2931,1
2932,5
2933,4
2934,5
2935,5
2936,7
2937,2
2938,1
2939,0
2940,6
2941,6
2942,9
2943,1
2944,2
2945,8
2946,4
2947,1
2948,1
2949,4
2950,1
2951,5
2952,3
2953,2
2954,3
2955,3
2956,9
2957,3
2958,7
2959,4
2960,6
2961,2
2962,0
2963,9
2964,6
2965,7
2966,3
2967,6
2968,1
2969,4
2970,9
2971,9
2972,8
2973,2
2974,2
2975,7
2976,4
2977,9
2978,6
2979,3
2980,1
2981,7
2982,5
2983,0
2984,6
2985,7
2986,6
2987,1
2988,8
2989,4
2990,6
2991,9
2992,6
2993,9
2994,7
2995,2
2996,9
