# ID,targets
1671,0
1675,8
1679,1
1680,4
1681,1
1683,0
1689,0
1693,8
1694,4
1699,4
1701,4
1703,0
1705,0
1708,8
1713,0
1714,0
1716,1
1717,1
1719,0
1720,4
1726,8
1728,4
1730,0
1731,4
1733,4
1740,4
1742,4
1744,8
1749,0
1750,1
1751,0
1754,4
1755,0
1756,4
1757,0
1759,8
1764,8
1765,8
1766,8
1769,0
1771,0
1772,4
1774,1
1775,0
1777,0
1779,0
1780,1
1781,0
1783,8
1787,8
1788,8
1791,4
1792,1
1796,0
1798,4
1800,1
1805,8
1807,4
1808,4
1809,0
1810,4
1813,0
1814,1
1816,0
1820,0
1821,1
1825,1
1829,0
1830,4
1833,4
1836,8
1837,8
1840,0
1841,1
1844,8
1845,1
1847,1
1852,8
1855,4
1857,8
1860,4
1864,0
1870,1
1872,1
1874,1
1876,1
1877,1
1881,8
1884,0
1885,8
1888,1
1890,0
1892,8
1895,1
1900,0
1902,8
1905,4
1906,0
1907,4
1909,4
1910,1
1915,1
1916,0
1918,8
1920,0
1921,1
1922,8
1925,0
1931,8
1932,0
1934,4
1935,8
1936,4
1937,1
1939,8
1941,1
1944,8
1945,0
1948,8
1952,8
1953,0
1955,1
1956,0
1957,4
1959,4
1960,4
1961,4
1965,8
1968,1
1972,8
1979,8
1980,0
1989,8
1993,1
1994,4
1995,4
1998,1
2001,1
2002,1
2008,8
2012,0
2015,1
2017,0
2018,0
2019,8
2020,1
2021,4
2023,1
2026,4
2028,1
2029,0
2030,4
2032,8
2037,1
2038,4
2045,8
2046,1
2047,1
2050,0
2052,4
2055,0
2056,1
2059,1
2062,4
2064,0
2065,4
2066,8
2068,8
2069,0
2073,4
2077,0
2078,8
2080,0
2084,8
2088,8
2089,8
2090,1
2091,0
2094,8
2098,0
2102,8
2106,0
2109,4
2112,8
2114,4
2119,4
2120,1
2122,0
2125,4
2127,0
2133,1
2134,0
2136,4
2139,4
2140,1
2141,1
2147,8
2151,4
2153,1
2156,8
2158,8
2159,1
2160,8
2161,0
2162,8
2164,1
2167,8
2171,0
2173,8
2179,1
2184,0
2189,1
2191,0
2193,4
2194,8
2198,1
2199,1
2200,4
2206,0
2211,8
2212,1
2216,0
2218,1
2223,4
2224,4
2226,4
2227,1
2232,0
2234,8
2235,1
2238,4
2239,1
2243,4
2244,8
2245,1
2250,0
2252,8
2253,4
2258,8
2260,1
2268,4
2274,8
2275,0
2276,1
2278,4
2279,4
2281,4
2284,8
2285,1
2286,8
2287,1
2289,4
2291,8
2293,0
2294,0
2296,1
2298,8
2299,1
2304,4
2311,1
2313,8
2314,8
2315,1
2318,1
2320,8
2321,1
2323,0
2324,1
2325,8
2331,0
2333,4
2338,8
2341,4
2342,4
2344,4
2348,8
2358,0
2361,8
2363,0
2364,1
2368,8
2369,0
2373,1
2375,4
2376,0
2378,0
2381,1
2386,1
2388,4
2389,0
2393,4
2397,1
2398,1
2405,8
2409,1
2410,8
2413,4
2414,8
2418,4
2419,8
2423,4
2425,8
2426,0
2430,0
2433,8
2434,1
2437,1
2438,0
2446,4
2454,0
2457,1
2458,8
2461,1
2465,0
2467,4
2468,0
2475,4
2478,0
2480,4
2483,0
2484,8
2490,4
2492,1
2495,1
2496,8
2497,1
2500,8
2502,1
2504,1
2506,4
2507,4
2511,4
2513,1
2514,1
2515,1
2521,8
2531,0
2532,4
2538,1
2541,4
2543,0
2544,4
2548,1
2549,1
2554,0
2556,1
2559,4
2561,1
2562,1
2563,8
2567,1
2569,4
2571,4
2574,0
2576,8
2577,1
2578,0
2580,8
2582,1
2583,4
2585,0
2586,8
2587,8
2588,1
2596,8
2597,4
2600,8
2602,1
2603,8
2604,0
2605,0
2609,4
2611,1
2612,4
2613,1
2614,0
2615,8
2616,8
2617,1
2618,1
2620,1
2622,8
2625,4
2627,4
2633,8
2639,8
2642,1
2644,0
2645,8
2647,4
2648,0
2650,4
2651,1
2654,0
2655,1
2656,1
2658,1
2659,1
2660,1
2664,1
2665,4
2670,8
2672,8
2674,4
2677,0
2684,8
2686,1
2687,1
2688,8
2690,1
2691,0
2693,8
2695,1
2698,1
2704,4
2705,4
2706,1
2707,4
2709,4
2710,0
2711,0
2712,1
2713,4
2715,0
2716,8
2719,0
2725,8
2726,8
2730,0
2731,0
2734,4
2735,0
2737,8
2739,1
2741,8
2742,1
2744,0
2745,8
2749,4
2752,1
2754,4
2757,4
2760,4
2761,8
2762,4
2763,8
2768,0
2769,0
2770,4
2771,8
2772,0
2774,0
2775,1
2782,1
2788,4
2790,8
2791,1
2792,4
2793,1
2802,4
2811,4
2812,0
2813,8
2814,0
2816,4
2820,4
2823,0
2824,8
2826,8
2828,4
2829,4
2830,4
2831,8
2833,4
2840,1
2843,1
2846,8
2847,4
2848,8
2849,1
2851,4
2852,8
2853,8
2857,8
2858,1
2863,4
2867,1
2869,0
2873,8
2876,1
2879,0
2880,0
2882,8
2887,8
2892,1
2895,8
2900,4
2901,4
2907,0
2908,1
2912,8
2913,8
2914,1
2916,4
2917,8
2918,0
2919,0
2920,8
2923,0
2925,8
2926,8
2928,0
2930,1
2931,1
2933,4
2938,1
2939,0
2943,1
2945,8
2946,4
2947,1
2948,1
2949,4
2950,1
2959,4
2962,0
2968,1
2969,4
2972,8
2976,4
2980,1
2983,0
2987,1
2988,8
2989,4
2998,4
2999,4
3003,4
3004,1
3005,1
3018,0
3021,4
3023,1
3025,0
3026,1
3032,8
3036,4
3039,4
3041,0
3044,4
3049,0
3050,4
3051,4
3063,8
3065,1
3067,0
3068,8
3070,1
3077,1
3083,8
3085,0
3088,1
3092,4
3095,1
3097,4
3099,1
3106,0
3107,4
3111,0
3114,0
3117,8
3118,1
3119,4
3122,1
3126,1
3127,4
3130,1
3132,8
3136,4
3137,0
3139,1
3140,0
3142,8
3143,1
3145,4
3147,8
3149,0
3153,8
3158,1
3159,4
3160,1
3162,1
3166,0
3168,0
3169,1
3171,8
3174,0
3175,0
3176,8
3177,4
3180,8
3184,0
3185,8
3189,0
3191,8
3192,8
3196,0
3197,8
3198,4
3199,0
3200,0
3201,8
3203,4
3207,4
3208,8
3212,1
3213,0
3216,8
3224,4
3225,4
3229,0
3231,1
3232,1
3233,0
3234,4
3236,4
3238,4
3240,1
3243,8
3244,4
3245,1
3246,0
3248,0
3249,1
3254,0
3255,0
3258,8
3259,8
3260,4
3263,8
3265,0
3267,4
3270,1
3273,4
3276,8
3279,8
3283,4
3284,0
3285,1
3286,0
3287,1
3290,4
3291,8
3292,4
3294,4
3296,4
3297,4
3301,0
3302,1
3303,1
3304,1
3306,0
3309,0
3310,1
3314,1
3317,4
3321,1
3326,0
3327,0
3328,1
3340,1
3341,1
3342,0
3343,0
3345,4
3346,4
3347,8
3349,1
3353,0
3354,8
3355,0
3356,0
3360,0
3361,4
3362,4
3363,0
3365,1
3367,4
3368,1
3371,1
3373,4
3375,8
3377,1
3380,1
3384,8
3389,4
3392,1
3397,8
3404,8
3405,4
3413,4
3414,4
3418,8
3423,0
3426,4
3428,0
3431,1
3434,4
3436,4
3437,4
3438,4
3439,1
3442,8
3445,8
3446,0
3448,1
3451,1
3453,1
3454,1
3459,1
3465,1
3469,1
3474,4
3476,8
3477,1
3478,4
3480,4
3482,1
3485,4
3486,0
3487,4
3488,8
3490,4
3493,8
3495,8
3500,0
3501,1
3505,4
3506,8
3509,1
3510,4
3514,0
3516,4
3517,0
3518,0
3521,8
3522,4
3525,8
3526,0
3528,4
3529,1
3531,8
3533,4
3538,1
3539,1
3544,8
3545,4
3547,8
3549,4
3550,4
3553,0
3558,0
3559,8
3573,8
3575,1
3576,4
3578,4
3581,1
3582,8
3584,4
3588,4
3589,4
3592,1
3593,8
3595,8
3600,8
3601,1
3604,8
3613,8
3614,8
3621,1
3622,4
3623,0
3625,4
3626,1
3627,0
3628,4
3629,1
3630,0
3631,0
3633,0
3641,4
3642,1
3643,0
3646,0
3649,1
3653,0
3656,1
3659,1
3660,1
3662,4
3663,4
3665,0
3666,1
3667,1
3669,8
3670,0
3671,0
3672,0
3674,4
3682,0
3685,4
3688,0
3689,0
3695,0
3696,1
3700,8
3701,4
3702,4
3708,1
3709,8
3710,0
3711,0
3712,0
3714,8
3715,8
3717,1
3718,0
3725,4
3726,0
3730,0
3731,1
3736,1
3738,4
3739,0
3743,8
3744,8
3751,0
3752,1
3753,4
3754,1
3755,4
3756,1
3758,4
3761,8
3763,8
3769,8
3770,1
3772,8
3776,1
3777,4
3778,0
3782,1
3783,8
3784,0
3785,1
3786,4
3787,0
3788,8
3789,8
3796,4
3797,0
3798,0
3799,4
3800,1
3802,0
3804,1
3805,4
3806,1
3807,8
3808,0
3809,1
3810,1
3811,1
3814,0
3818,8
3821,0
3822,4
3823,8
3826,4
3827,1
3828,8
3830,1
3831,8
3832,1
3833,1
3841,4
3843,0
3850,8
3853,8
3854,1
3856,1
3857,8
3858,4
3859,1
3860,0
3863,0
3867,0
3868,0
3869,1
3871,4
3880,1
3882,0
3886,0
3887,1
3893,0
3895,1
3897,8
3900,0
3902,8
3905,0
3906,1
3907,4
3915,4
3917,0
3918,1
3923,4
3926,4
3928,0
3931,4
3934,1
3935,8
3939,8
3943,0
3944,0
3945,8
3947,4
3949,8
3952,8
3953,0
3955,0
3956,0
3962,8
3965,0
3968,4
3970,8
3972,0
3984,4
3988,8
3990,4
3994,8
3995,8
3996,1
3999,1
4004,4
4005,1
4014,4
4017,0
4018,1
4021,1
4032,1
4033,0
4037,1
4039,1
4041,4
4042,4
4043,8
4045,0
4046,1
4048,8
4051,0
4053,0
4055,8
4056,4
4057,1
4062,0
4063,8
4068,1
4076,1
4077,4
4079,0
4080,0
4084,4
4086,4
4089,4
4090,0
4094,1
4097,1
4098,1
4099,1
4100,4
4104,4
4111,1
4116,1
4117,8
4118,8
4120,4
4122,4
4125,8
4127,1
4128,0
4129,0
4133,8
4134,4
4142,1
4145,0
4146,1
4148,0
4150,1
4151,8
4152,8
4153,1
4155,1
4156,1
4166,1
4167,0
4170,1
4172,0
4174,1
4175,4
4181,1
4182,8
4185,1
4186,1
4187,1
4195,4
4197,1
4198,0
4204,0
4209,1
4210,4
4211,4
4213,0
4214,0
4219,0
4221,1
4222,1
4224,1
4225,1
4230,1
4231,8
4232,8
4241,0
4244,0
4245,1
4255,1
4258,0
4259,8
4263,4
4264,1
4265,0
4266,8
4268,8
4270,8
4273,4
4274,8
4276,1
4277,0
4278,8
4280,4
4281,0
4284,0
4285,1
4286,4
4287,1
4288,1
4292,8
4295,1
4297,1
4298,1
4300,4
4301,1
4306,8
4308,1
4309,1
4312,0
4313,8
4315,0
4316,4
4317,1
4318,8
4319,1
4320,8
4321,1
4322,8
4323,1
4324,1
4325,0
4329,0
4330,4
4331,1
4333,8
4334,4
4339,8
4343,1
4344,4
4345,1
4350,4
4351,4
4352,8
4354,4
4355,8
4356,1
4357,8
4359,4
4362,1
4363,0
4369,1
4376,4
4381,4
4386,4
4388,0
4392,1
4393,8
4396,4
4398,8
4402,1
4403,8
4416,1
4417,1
4418,8
4419,8
4424,1
4425,8
4426,0
4429,4
4430,0
4437,1
4439,4
4441,1
4443,1
4446,4
4447,0
4449,0
4450,8
4451,8
4455,4
4459,1
4460,1
4461,1
4462,4
4463,4
4465,8
4466,0
4467,4
4469,4
4471,1
4475,0
4476,0
4481,0
4483,8
4484,8
4485,4
4487,1
4489,8
4491,0
4492,1
4496,0
4501,0
4503,0
4504,8
4507,8
4508,1
4512,8
4513,1
4515,1
4518,1
4519,8
4521,0
4524,8
4525,8
4527,0
4528,4
4530,8
4531,4
4532,4
4537,8
4538,8
4539,1
4541,8
4542,1
4548,1
4550,4
4551,0
4554,4
4555,0
4556,8
4559,1
4562,0
4566,1
4571,1
4572,0
4573,1
4577,0
4580,1
4585,4
4587,1
4589,1
4590,0
4592,0
4600,4
4604,1
4605,4
4608,1
4611,1
4612,1
4613,0
4617,4
4618,1
4623,0
4625,4
4627,1
4629,0
4632,4
4635,0
4638,1
4639,8
4640,0
4643,0
4647,8
4651,8
4656,1
4658,8
4660,1
4663,4
4666,1
4668,1
4671,1
4672,0
4679,0
4682,0
4684,1
4685,0
4687,1
4690,8
4691,1
4692,8
4699,1
4701,8
4703,0
4706,1
4708,0
4713,1
4715,4
4716,0
4717,8
4718,4
4719,1
4722,1
4723,8
4724,1
4725,8
4726,8
4727,0
4731,0
4735,8
4736,0
4740,0
4741,0
4742,8
4744,1
4745,8
4749,0
4751,8
4753,8
4754,1
4755,8
4758,4
4759,8
4763,8
4766,4
4767,0
4770,0
4772,1
4773,0
4775,8
4777,1
4781,4
4782,1
4783,8
4784,1
4785,8
4786,8
4792,4
4795,0
4796,8
4797,8
4799,0
4801,8
4802,8
4803,8
4804,8
4807,0
4808,0
4809,8
4810,1
4811,8
4812,1
4814,1
4819,8
4820,8
4822,4
4824,0
4827,4
4830,8
4833,0
4834,8
4835,8
4837,1
4841,1
4842,0
4843,4
4844,8
4847,0
4854,0
4856,1
4857,4
4860,8
4866,4
4868,4
4869,8
4870,4
4871,4
4875,8
4878,1
4881,0
4883,1
4885,8
4886,1
4888,4
4889,8
4894,4
4895,1
4896,0
4897,4
4898,4
4899,0
4904,0
4909,8
4910,8
4911,1
4916,8
4920,0
4926,4
4928,0
4930,8
4931,8
4932,8
4933,4
4934,8
4935,8
4939,0
4940,4
4941,4
4942,0
4943,4
4944,8
4947,0
4948,0
4952,8
4961,0
4962,8
4963,4
4964,0
4966,1
4967,0
4969,1
4971,4
4973,8
4974,4
4976,8
4977,8
4981,8
4984,0
4987,8
4988,8
4989,8
4990,1
4992,4
4993,8
4995,4
4996,0
4999,4
5001,1
5012,1
5015,8
5023,4
5024,8
5025,4
5026,8
5028,1
5029,1
5034,0
5035,8
5036,1
5037,1
5039,4
5042,4
5044,0
5046,1
5048,8
5049,4
5050,0
5053,0
5054,0
5056,0
5058,8
5062,8
5067,4
5072,1
5073,8
5075,4
5081,0
5087,0
5090,0
5094,0
5096,8
5103,8
5106,0
5108,0
5110,1
5113,4
5114,1
5115,8
5118,1
5119,8
5120,0
5121,1
5122,0
5124,1
5126,0
5127,4
5129,8
5131,1
5135,8
5136,4
5137,1
5143,1
5145,8
5146,8
5147,8
5149,1
5153,1
5157,0
5158,4
5159,0
5169,1
5171,8
5172,4
5174,1
5176,1
5177,4
5178,8
5180,1
5181,0
5183,4
5187,8
5188,0
5190,4
5191,0
5192,4
5193,4
5196,0
5199,1
5200,0
5201,4
5205,0
5207,4
5209,0
5213,8
5217,4
5220,1
5222,0
5223,8
5224,0
5228,4
5230,0
5231,8
5232,4
5233,0
5238,4
5242,0
5244,4
5247,8
5248,4
5251,1
5252,0
5253,0
5254,4
5255,4
5257,0
5258,1
5262,8
5265,4
5267,8
5269,0
5273,1
5275,1
5277,1
5281,0
5282,1
5283,1
5284,8
5285,8
5288,8
5290,1
5292,8
5298,0
5300,1
5302,4
5304,8
5308,8
5309,0
5310,4
5314,4
5315,4
5317,1
5318,1
5320,0
5321,1
5324,4
5326,0
5328,8
5334,8
5338,8
5339,1
5342,1
5344,8
5346,8
5348,0
5349,8
5353,4
5354,0
5358,1
5361,1
5363,1
5364,1
5366,1
5367,1
5368,0
5370,8
5372,4
5373,4
5377,1
5378,8
5379,0
5380,0
5382,0
5383,4
5384,1
5385,4
5391,4
5394,0
5395,1
5397,1
5400,0
5401,0
5402,1
5407,4
5409,1
5410,8
5411,0
5412,8
5413,0
5415,0
5416,4
5417,1
5422,4
5425,1
5428,0
5432,0
5433,8
5437,4
5442,1
5445,8
5446,0
5447,0
5448,0
5449,4
5450,8
5453,0
5455,1
5459,0
5466,0
5471,0
5473,8
5477,1
5480,4
5482,1
5484,4
5485,4
5486,1
5487,1
5490,1
5498,8
5507,8
5509,1
5513,0
5514,1
5520,4
5521,1
5522,0
5528,4
5529,0
5531,1
5535,0
5537,4
5538,1
5539,1
5542,1
5543,4
5544,0
5546,1
5549,8
5551,1
5552,0
5553,0
5554,1
5555,8
5560,8
5561,4
5562,4
5563,1
5569,8
5570,1
5572,1
5573,0
5578,8
5582,1
5584,0
5585,4
5595,8
5596,4
5597,4
5598,4
5604,8
5606,0
5609,4
5614,1
5616,4
5617,1
5618,8
5623,1
5625,8
5627,1
5635,8
5636,4
5637,1
5638,4
5639,1
5640,8
5641,8
5645,0
5648,1
5652,8
5654,1
5655,1
5656,4
5657,4
5664,0
5667,0
5668,4
5669,1
5671,0
5672,8
5674,4
5677,1
5678,0
5680,0
5682,8
5683,8
5688,0
5690,1
5697,8
5698,8
5700,1
5703,1
5704,4
5706,1
5711,8
5712,1
5714,1
5715,4
5718,4
5724,0
5726,0
5729,1
5731,4
5733,0
5734,4
5739,4
5742,4
5743,0
5744,8
5750,1
5754,4
5755,8
5756,4
5757,4
5759,1
5761,8
5762,1
5763,8
5764,4
5766,0
5767,1
5772,4
5773,4
5775,4
5776,1
5782,1
5783,8
5786,1
5788,0
5789,4
5792,1
5793,1
5795,0
5796,1
5797,4
5799,0
5800,8
5802,1
5805,0
5807,4
5809,8
5815,8
5819,0
5824,4
5828,8
5829,4
5834,1
5836,0
5840,8
5842,8
5843,8
5844,4
5845,4
5847,1
5851,0
5852,0
5853,0
5856,1
5857,1
5859,8
5861,4
5862,0
5864,1
5865,1
5868,1
5871,1
5873,8
5875,0
5880,1
5881,8
5882,4
5886,1
5895,0
5898,4
5902,1
5903,1
5907,1
5908,8
5910,0
5913,1
5914,4
5915,8
5916,4
5919,4
5920,4
5923,0
5924,0
5926,8
5927,8
5928,4
5933,1
5942,8
5943,0
5950,0
5952,8
5954,8
5956,0
5958,4
5961,8
5962,1
5965,0
5968,8
5969,4
5970,8
5972,0
5973,0
5974,0
5976,1
5980,4
5981,8
5982,0
5983,8
5985,8
5987,1
5988,1
5989,4
5990,1
5991,1
5995,0
5996,8
5997,0
6003,1
6004,1
6006,8
6010,0
6013,8
6015,4
6017,4
6018,1
6021,4
6022,4
6024,0
6026,0
6033,4
6034,0
6035,4
6036,1
6037,1
6039,0
6041,1
6043,0
6044,0
6045,0
6047,8
6050,4
6054,4
6056,8
6060,1
6061,1
6063,4
6064,4
6065,0
6066,1
6069,0
6071,4
6073,1
6077,1
6081,0
6082,8
6083,1
6086,8
6087,0
6088,1
6090,4
6093,0
6094,1
6095,1
6097,0
6099,0
6101,4
6104,0
6105,1
6107,0
6109,1
6115,8
6116,4
6117,8
6118,0
6119,4
6122,0
6123,0
6125,0
6126,0
6127,4
6130,8
6131,0
6132,1
6134,4
6136,4
6138,1
6139,4
6145,4
6146,1
6147,8
6148,4
6150,1
6153,8
6156,1
6157,0
6159,1
6163,8
6167,0
6168,8
6169,4
6177,1
6179,4
6183,1
6186,8
6187,0
6188,0
6191,4
6193,4
6198,4
6199,1
6200,8
6205,0
6208,0
6214,4
6216,4
6221,0
6223,1
6224,0
6226,4
6227,4
6229,8
6230,8
6231,1
6234,8
6235,8
6242,1
6245,1
6248,0
6250,0
6252,1
6253,4
6256,1
6258,4
6259,0
6262,8
6264,4
6265,0
6267,4
6268,8
6270,1
6275,1
6278,0
6281,0
6283,8
6285,8
6288,1
6290,4
6292,8
6293,8
6294,1
6296,0
6297,0
6299,1
6301,4
6302,1
6308,8
6309,8
6314,1
6316,1
6317,8
6325,8
6327,4
6328,4
6335,8
6337,0
6341,8
6342,0
6343,1
6344,1
6349,0
6351,8
6355,4
6356,1
6359,1
6360,8
6361,4
6362,4
6363,0
6364,1
6365,0
6366,1
6371,1
6374,8
6375,8
6376,1
6377,8
6380,8
6381,1
6382,4
6383,0
6384,8
6387,0
6390,1
6391,8
6393,8
6396,8
6397,0
6398,4
6400,4
6401,8
6407,8
6411,4
6412,1
6414,1
6418,1
6423,1
6426,8
6427,8
6429,8
6434,0
6435,0
6437,1
6440,4
6441,8
6445,1
6446,8
6447,8
6449,0
6450,8
6451,1
6454,1
6458,4
6460,0
6463,1
6464,1
6465,1
6472,4
6475,1
6477,8
6478,4
6485,0
6488,1
6492,0
6496,4
6497,1
6499,1
6502,8
6503,8
6506,0
6510,0
6513,4
6516,0
6517,0
6519,1
6522,4
6523,8
6525,1
6526,8
6528,0
6529,0
6531,0
6536,1
6537,1
6538,1
6540,0
6541,1
6544,8
6545,1
6547,4
6548,8
6549,8
6552,4
6555,4
6557,4
6558,4
6565,8
6566,0
6567,1
6570,8
6571,8
6572,4
6573,8
6574,0
6580,8
6582,4
6584,1
6585,4
6590,0
6594,1
6596,8
6598,0
6599,8
6603,0
6604,4
6605,1
6608,4
6612,8
6614,4
6617,8
6621,1
6622,8
6624,0
6625,8
6626,8
6627,8
6628,1
6633,4
6634,4
6638,8
6639,4
6640,0
6650,1
6652,1
6655,4
6659,4
6661,1
6662,0
6670,1
6671,1
6674,8
6675,0
6680,1
6682,0
6683,4
6689,1
6692,1
6693,1
6694,8
6696,1
6700,1
6701,0
6707,0
6711,1
6713,0
6716,4
6718,1
6720,8
6721,4
6723,1
6725,8
6727,8
6730,4
6735,8
6736,4
6737,1
6743,0
6745,8
6748,0
6751,1
6753,0
6758,8
6759,0
6763,8
6764,4
6772,4
6773,0
6775,4
6777,8
6778,0
6781,4
6786,0
6788,1
6789,0
6791,1
6792,4
6793,1
6794,0
6795,0
6796,1
6797,4
6799,4
6801,1
6803,0
6806,8
6807,0
6808,0
6813,8
6817,0
6818,8
6820,8
6822,0
6825,8
6827,0
6828,8
6829,1
6830,1
6832,8
6837,4
6840,1
6845,4
6847,4
6848,1
6849,0
6854,4
6857,1
6858,4
6862,4
6865,1
6867,4
6870,4
6875,4
6877,1
6878,4
6879,4
6880,0
6882,1
6885,4
6887,1
6890,8
6891,1
6893,8
6898,0
6899,1
6901,0
6904,1
6905,8
6906,4
6908,1
6918,8
6919,0
6920,8
6921,8
6925,8
6927,1
6929,0
6931,4
6933,0
6934,0
6937,0
6939,8
6940,8
6941,1
6943,1
6945,0
6949,4
6953,4
6955,4
6962,8
6963,1
6968,0
6972,0
6976,1
6979,4
6980,4
6983,4
6988,0
6989,4
6991,0
6998,8
6999,8
7002,8
